country,ccode,date,year,occasion,documentname,reportconsidered,womensrightsissue,vaw,econ,vawecon,womensrights01,documenttype,originalrecnumber,newrecnumberA,action,precision,recommendation,post_2009,jurisrepeatrec,jurisinstancerec,number_actions,nomention,compliance,inaction,consideration,delegation,execution,missingmaterial,recnumberfinal_CEDAW,field31,field32,field33,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,field44,field45,field46,field47,field48,field49,field50,field51,id,institution
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2556,1427,6,1,"adopt and implement temporary special measures, including time-bound goals and quotas, directed towards the achievement of de facto or substantive equality between women and men in all areas in which women are underrepresented or disadvantaged, including in political and public life, decision-making, education and employment",1,.,.,,.,.,.,.,.,.,,1427,,,,,,,,,,,,,,,,,,,,,,CEDAW1424,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2560,1428,5,3,"adopt comprehensive legislation to prevent and address violence against women, including domestic violence, introduce ex officio prosecution of domestic and sexual violence and ensure that women and girls who are victims of violence have access to immediate means of redress and protection and that perpetrators are prosecuted and adequately punished",1,.,.,,0,0,1,0,0,0,,1428,,,,,,,,,,,,,,,,,,,,,,CEDAW1425,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2560,1429,3,2,ensure that women and girls who are victims of violence have access to immediate means of redress and protection and that perpetrators are prosecuted and adequately punished,1,.,.,,.,.,.,.,.,.,,1429,,,,,,,,,,,,,,,,,,,,,,CEDAW1426,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2561,1430,6,3,"provide mandatory training for judges, prosecutors, police officers and other law enforcement officials on the strict application of criminal law provisions on violence against women and on gender-sensitive procedures to deal with women who are victims of violence",1,.,.,,.,.,.,.,.,.,,1430,,,,,,,,,,,,,,,,,,,,,,CEDAW1427,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2562,1431,6,3,"provide adequate assistance and protection to women who are victims of violence, including sexual violence, by establishing shelters in both urban and rural areas and enhancing cooperation with non-governmental organizations providing assistance to victims",1,.,.,,.,.,.,.,.,.,,1431,,,,,,,,,,,,,,,,,,,,,,CEDAW1428,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2563,1432,2,3,"collect statistical data on domestic and sexual violence disaggregated by sex, age, nationality and relationship between the victim and the perpetrator",1,.,.,,.,.,.,.,.,.,,1432,,,,,,,,,,,,,,,,,,,,,,CEDAW1429,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2564,1433,2,2,conduct research on the extent of harmful practices in the northern Caucasus,1,.,.,,.,.,.,.,.,.,,1433,,,,,,,,,,,,,,,,,,,,,,CEDAW1430,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2565,1434,4,3,"develop a comprehensive strategy to eliminate them (traditional harmful practices), including through education and awareness-raising campaigns for community and religious leaders and the general public",1,.,.,,.,.,.,.,.,.,,1434,,,,,,,,,,,,,,,,,,,,,,CEDAW1431,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2565a,1435,3,3,"ensure the effective prosecution and conviction of perpetrators as well as the provision of remedies and support services for victims, in particular shelters",1,.,.,,.,.,.,.,.,.,,1435,,,,,,,,,,,,,,,,,,,,,,CEDAW1432,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2566,1436,3,3,"strengthen the capacity of law enforcement authorities to protect women and girls from violence, adopt standardized procedures for the police in all regions of the State party on gender-sensitive investigations and the treatment of victims, and encourage women to file complaints without having to fear retribution or stigma",1,.,.,,.,.,.,.,.,.,,1436,,,,,,,,,,,,,,,,,,,,,,CEDAW1433,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2567,1437,6,3,"provide systematic training to legal professionals, law enforcement officials and medical personnel in addressing effectively the criminal nature of child and/or forced marriage, abduction of women, crimes in the name of so-called honour, female genital mutilation and polygamy and their adverse effects on women’s rights",1,.,.,,.,.,.,.,.,.,,1437,,,,,,,,,,,,,,,,,,,,,,CEDAW1434,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2568,1438,3,2,"ensure that women who are victims of abduction for forced marriage, crimes in the name of so-called honour, female genital mutilation and polygamy can report cases without having to fear retribution or stigma and can have access to legal, social, medical and psychological support",1,.,.,,.,.,.,.,.,.,,1438,,,,,,,,,,,,,,,,,,,,,,CEDAW1435,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2569,1439,6,3,Adopt a comprehensive national action plan to combat trafficking in persons and establish a coordinating body responsible for the implementation of programmes and action plans to combat trafficking in persons and for the coordination of relevant State structures,1,.,.,,.,.,.,.,.,.,,1439,,,,,,,,,,,,,,,,,,,,,,CEDAW1436,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2570,1440,1,3,"Collect data, disaggregated by sex, ethnicity and age, on trafficking in women and girls and exploitation of prostitution and include such data in its next periodic report",1,.,.,,.,.,.,.,.,.,,1440,,,,,,,,,,,,,,,,,,,,,,CEDAW1437,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2571,1441,5,3,Repeal article 6.11 of the Code of Administrative Offences,1,.,.,,.,.,.,.,.,.,,1441,,,,,,,,,,,,,,,,,,,,,,CEDAW1438,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2572,1442,6,3,"establish an oversight mechanism allowing the monitoring of violence against women involved in prostitution, including by the police",1,.,.,,.,.,.,.,.,.,,1442,,,,,,,,,,,,,,,,,,,,,,CEDAW1439,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2573,1443,6,3,"Provide specific shelters and crisis centres, exit and reintegration programmes and alternative income-generating opportunities for women who are victims of trafficking and for women who wish to leave prostitution, and take measures to reduce demand for prostitution",1,.,.,,.,.,.,.,.,.,,1443,,,,,,,,,,,,,,,,,,,,,,CEDAW1440,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in politicla and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2574,1444,5,3,"take measures such as setting statutory quotas to increase the participation of women in political and public life at all levels, including by adopting temporary special measures,",1,.,.,,.,.,.,.,.,.,,1444,,,,,,,,,,,,,,,,,,,,,,CEDAW1441,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in politicla and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2575,1445,6,3,build the capacity of and enhance access to campaign financing for women politicians to enable them to compete effectively with their male counterparts,1,.,.,,.,.,.,.,.,.,,1445,,,,,,,,,,,,,,,,,,,,,,CEDAW1442,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in politicla and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2576,1446,6,3,"conduct awareness-raising activities for politicians, community leaders, journalists on the importance of women’s participation in decision-making to enhance the understanding that the full, equal, free and democratic participation of women on an equal basis with men in political and public life is a requirement for the full implementation of the Convention",1,.,.,3,.,.,.,.,.,.,,1446,,,,,,,,,,,,,,,,,,,,,,CEDAW1443,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in politicla and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2576a,1447,4,3,"conduct awareness-raising activities for general public on the importance of women’s participation in decision-making to enhance the understanding that the full, equal, free and democratic participation of women on an equal basis with men in political and public life is a requirement for the full implementation of the Convention",1,.,.,1,.,.,.,.,.,.,,1447,,,,,,,,,,,,,,,,,,,,,,CEDAW1444,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in politicla and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2577,1448,1,2,make use of its influence in the context of the Minsk peace agreements to ensure that women are not subjected to sexual and gender-based violence in the self-proclaimed “Donetsk people’s republic” and “Luhansk people’s republic”,1,.,.,,.,.,.,.,.,.,,1448,,,,,,,,,,,,,,,,,,,,,,CEDAW1445,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in politicla and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2578,1449,8,1,ensure the respect and fulfilment of the rights guaranteed under the Convention in the Autonomous Republic of Crimea,1,.,.,,.,.,.,.,.,.,,1449,,,,,,,,,,,,,,,,,,,,,,CEDAW1446,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in politicla and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2579,1450,1,2,"take all measures necessary to promote the meaningful inclusion and participation of women in peace negotiations and in the prevention, management and resolution of conflicts, in line with Security Council resolution 1325 (2000) on women and peace and security and subsequent resolutions on the subject, as well as the Committee’s general recommendation No. 30 (2013) on women in conflict prevention, conflict and post-conflict situations, in particular with regard to the extraterritorial obligation of States parties",1,.,.,,.,.,.,.,.,.,,1450,,,,,,,,,,,,,,,,,,,,,,CEDAW1447,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in education,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2580,1451,4,3,"Introduce comprehensive, gender-sensitive and age-appropriate sexual and reproductive health and rights education, incorporating a gender perspective for girls and boys, in the curricula at the basic and secondary levels of the education system",1,.,.,,.,.,.,.,.,.,,1451,,,,,,,,,,,,,,,,,,,,,,CEDAW1448,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in education,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2581,1452,4,3,Intensify its efforts to review school curricula and textbooks to eliminate negative stereotypes of women and girls,1,.,.,,.,.,.,.,.,.,,1452,,,,,,,,,,,,,,,,,,,,,,CEDAW1449,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2582,1453,4,3,"intensify its efforts to create an enabling environment for women to become economically more independent, including by raising the awareness of employers in the public and private sectors of the prohibition of discrimination against women in employment",1,.,.,,.,.,.,.,.,.,,1453,,,,,,,,,,,,,,,,,,,,,,CEDAW1450,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2583,1454,4,3,intensify its efforts to promote the entry of women into the formal economy through the provision of vocational and technical training for women and by promoting the equal sharing of family responsibilities between women and men,1,.,.,,.,.,.,.,.,.,,1454,,,,,,,,,,,,,,,,,,,,,,CEDAW1451,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2584,1455,2,3,review the list of restricted occupations and sectors to ensure that it covers only restrictions necessary for the protection of maternity in the strict sense,1,.,.,,.,.,.,.,.,.,,1455,,,,,,,,,,,,,,,,,,,,,,CEDAW1452,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2584a,1456,6,3,promote and facilitate women’s entry into previously listed jobs by improving working conditions and adopting appropriate temporary special measures,1,.,1,,.,.,.,.,.,.,,1456,,,,,,,,,,,,,,,,,,,,,,CEDAW1453,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women,1,1,2,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2585,1457,5,3,adopt comprehensive legislation to combat discrimination and sexual harassment in the workplace,1,.,.,,.,.,.,.,.,.,,1457,,,,,,,,,,,,,,,,,,,,,,CEDAW1454,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2586,1458,5,2,"adopt and effectively apply legislation, including temporary special measures, to narrow and close the gender wage gap and eliminate gender segregation in the labour market",1,.,.,,.,.,.,.,.,.,,1458,,,,,,,,,,,,,,,,,,,,,,CEDAW1455,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2587,1459,2,3,carry out a gender assessment of all measures set out in the new family policy and include the principle of gender equality in national social policy,1,.,.,,.,.,.,.,.,.,,1459,,,,,,,,,,,,,,,,,,,,,,CEDAW1456,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in employment for rural women,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2593,1460,6,3,"expand and implement specific measures to combat poverty among rural women, including effective measures to ensure their access to justice, education, housing, safe drinking water, sanitation, formal employment, skills development and training opportunities, income-generating opportunities and microcredit and ownership and use of land, taking into account their specific needs",1,.,.,,.,.,.,.,.,.,,1460,,,,,,,,,,,,,,,,,,,,,,CEDAW1457,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in political and public life for rural women,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2594,1461,8,1,ensure the participation of rural women in decision-making processes at the community level on an equal basis with men,1,.,.,,.,.,.,.,.,.,,1461,,,,,,,,,,,,,,,,,,,,,,CEDAW1458,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in political and public life for indigenous women,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2596,1462,6,2,"Ensure that indigenous women are represented in decision-making bodies at the local, regional and federal levels, and adopt measures to ensure the full and effective participation of indigenous women in all decision-making processes that may affect their rights",1,.,.,,.,.,.,.,.,.,,1462,,,,,,,,,,,,,,,,,,,,,,CEDAW1459,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against minority women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2599,1463,5,3,"provide necessary protection against discrimination and violence against lesbian, bisexual, transgender and intersex women, in particular through the adoption of anti-discrimination legislation and the revision of the existing discriminatory laws that prohibit intersecting forms of discrimination",1,.,.,,.,.,.,.,.,.,,1463,,,,,,,,,,,,,,,,,,,,,,CEDAW1460,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Gender equality in employment for LGBTQ women,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2601,1464,8,1,"ensure that lesbian, bisexual, transgender and intersex women do not face discrimination in their professional life",1,.,.,,.,.,.,.,.,.,,1464,,,,,,,,,,,,,,,,,,,,,,CEDAW1461,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women in marital and family relations,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2605,1465,5,3,Adopt legislation requiring that gender-based violence against women in the domestic sphere be taken into account in child custody or visitation decisions,1,.,.,,.,.,.,.,.,.,,1465,,,,,,,,,,,,,,,,,,,,,,CEDAW1462,CEDAW
Russia,365,11/21/19,2015,Sixty-second session,CEDAW/C/RUS/CO/8,Eighth periodic report,Violence against women in marital and family relations,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2606,1466,6,3,raise the awareness of the judiciary of the relationship between [gender-based] violence and a child’s development,1,.,.,,.,.,.,.,.,.,,1466,,,,,,,,,,,,,,,,,,,,,,CEDAW1463,CEDAW
Russia,365,3/9/20,2016,Sixty-third session,CEDAW/C/63/D/60/2013,Jurisprudence,Gender equality in employment,,1,1,1,Communication No. 60/2013,2611,1467,6,2,grant the author appropriate reparation and adequate compensation commensurate with the seriousness of the infringement of her rights,1,.,.,,.,.,.,.,.,.,,1467,,,,,,,,,,,,,,,,,,,,,,CEDAW1464,CEDAW
Russia,365,3/9/20,2016,Sixty-third session,CEDAW/C/63/D/60/2013,Jurisprudence,Gender equality in employment,,1,1,1,Communication No. 60/2013,2612,1468,6,3,facilitate the author’s access to jobs for which she has qualifications,1,.,.,,.,.,.,.,.,.,,1468,,,,,,,,,,,,,,,,,,,,,,CEDAW1465,CEDAW
Russia,365,3/9/20,2016,Sixty-third session,CEDAW/C/63/D/60/2013,Jurisprudence,Gender equality in employment,,1,1,1,Communication No. 60/2013,2613,1469,5,3,Review and amend article 253 of the Labour Code and periodically revise and amend the list of restricted occupations and sectors established by Regulation No. 162 in order to ensure that restrictions applying to women are strictly limited to those aimed at protecting maternity in the strict sense and those providing special conditions for pregnant women and breastfeeding mothers and do not hinder the access of women to employment and their remuneration on the basis of gender stereotypes,1,.,.,,.,.,.,.,.,.,,1469,,,,,,,,,,,,,,,,,,,,,,CEDAW1466,CEDAW
Russia,365,3/9/20,2016,Sixty-third session,CEDAW/C/63/D/60/2013,Jurisprudence,Gender equality in employment,,1,1,1,Communication No. 60/2013,2614,1470,6,3,"After the reduction of the list of restricted/prohibited occupations, promote and facilitate the entry of women into previously restricted/prohibited jobs by improving working conditions and adopting appropriate temporary special measures to encourage such recruitment",1,1456,2,,.,.,.,.,.,.,,1470,,,,,,,,,,,,,,,,,,,,,,CEDAW1467,CEDAW
Russia,365,3/9/20,2016,Sixty-third session,CEDAW/C/63/D/60/2013,Jurisprudence,Gender equality in employment,,1,1,1,Communication No. 60/2013,2615,1471,4,2,publish the Committee’s views and recommendations and to have them widely disseminated in order to reach all relevant sectors of society,1,.,.,,.,.,.,.,.,.,,1471,,,,,,,,,,,,,,,,,,,,,,CEDAW1468,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2629,1472,8,1,"give priority to eliminating all forms of violence against women, in particular domestic violence, and to adopt comprehensive measures to address violence against women in accordance with its general recommendation 19",1,.,.,,999,1,999,999,999,999,,1472,,,,,,,,,,,,,,,,,,,,,,CEDAW1469,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2630,1473,6,3,"adopt, without delay, the draft National Action Plan for the Empowerment of Women and the Advancement of Gender Equality, which provides measures to combat violence against women, including capacity-building for the implementation of laws and standards, research and record-keeping",1,.,.,,0,1,0,1,1,0,,1473,,,,,,,,,,,,,,,,,,,,,,CEDAW1470,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2631,1474,2,3,"establish systematic and regular collection and analysis of data and information on all forms of violence against women in order to strengthen the knowledge base for effective and targeted policy and programme development, including prevention efforts, to monitor trends over time and to make its findings available to the public",1,.,.,,0,0,0,0,1,1,,1474,,,,,,,,,,,,,,,,,,,,,,CEDAW1471,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2632,1475,5,1,consider adopting a domestic violence law that would consolidate relevant elements that are currently found in the Criminal Code and the Family Law,1,.,.,,999,999,1,999,999,999,,1475,,,,,,,,,,,,,,,,,,,,,,CEDAW1472,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2633,1476,3,2,"ensure that women and girls who are victims of violence have access to the immediate means of redress and protection for which the Family Law provides,",1,.,.,,0,0,0,1,1,1,,1476,,,,,,,,,,,,,,,,,,,,,,CEDAW1473,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2634,1477,6,3,ensure that a sufficient number of shelters funded by the Government is available to all victims,1,.,.,,0,0,1,0,0,0,,1477,,,,,,,,,,,,,,,,,,,,,,CEDAW1474,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2634a,1478,3,3,ensure...that perpetrators are prosecuted and adequately punished,1,.,.,,0,0,0,0,1,1,,1478,,,,,,,,,,,,,,,,,,,,,,CEDAW1475,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2635,1479,6,3,"implementation of training for the judiciary and public officials, in particular law enforcement personnel and health-service providers, ensuring that they are sensitized to all forms of violence against women, in particular domestic violence, and can provide adequate support to victims",1,.,.,,0,0,0,0,0,1,,1479,,,,,,,,,,,,,,,,,,,,,,CEDAW1476,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2636,1480,4,3,further public awareness-raising campaigns on the unacceptability of violence against women,1,.,.,,0,1,0,0,1,0,,1480,,,,,,,,,,,,,,,,,,,,,,CEDAW1477,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2637,1481,6,3,develop and put in place counselling and rehabilitation programmes for perpetrators of violence against women,1,.,.,,0,0,0,0,1,1,,1481,,,,,,,,,,,,,,,,,,,,,,CEDAW1478,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2638,1482,8,1,make full use of the information contained in the Secretary-General’s in-depth study on all forms of violence against women,1,.,.,,1,0,0,0,0,0,,1482,,,,,,,,,,,,,,,,,,,,,,CEDAW1479,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against Roma women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2639,1483,2,3,review and monitor the application of admission criteria used by safe houses for victims of domestic violence in order to ensure that these do not exclude Roma women,1,.,.,,1,0,0,0,0,0,,1483,,,,,,,,,,,,,,,,,,,,,,CEDAW1480,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2640,1484,6,3,adopt the draft National Plan against Human Trafficking without delay and to establish a mechanism to monitor and evaluate its effectiveness,1,.,.,,0,333,1,0,0,0,,1484,,,,,,,,,,,,,,,,,,,,,,CEDAW1481,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2641,1485,7,3,"further calls on the State party to effectively apply its anti-trafficking legislation and programmes and to enhance international, regional and bilateral cooperation in order to further curb the phenomenon",1,.,.,,0,333,1,0,333,0,,1485,,,,,,,,,,,,,,,,,,,,,,CEDAW1482,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2642,1486,6,3,establish human rights-based protection and long-term reintegration programmes for victims (of trafficking),1,.,.,,0,0,0,0,1,1,,1486,,,,,,,,,,,,,,,,,,,,,,CEDAW1483,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2643,1487,6,1,"strengthen and implement measures to increase the representation of women in appointed bodies and in government structures through, inter alia, effective application of temporary special measures, in accordance with article 4, paragraph 1, of the Convention and the Committee’s general recommendation 25, in order to realize women’s right to equal participation in all areas of public life and, in particular, at high levels of decision-making",1,.,.,,999,333,1,999,999,999,,1487,,,,,,,,,,,,,,,,,,,,,,CEDAW1484,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2644,1488,6,3,increase its efforts in offering or supporting capacity-building programmes for current and future women leaders,1,.,.,,1,0,0,0,0,0,,1488,,,,,,,,,,,,,,,,,,,,,,CEDAW1485,CEDAW
Serbia,345,6/12/11,2007,Thirty-eighth session,CEDAW/C/SCG/CO/1,initial report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2644,1489,4,3,carry out awareness-raising campaigns regarding the importance of women’s equal participation in political and public decision-making,1,.,.,,1,0,0,0,0,0,,1489,,,,,,,,,,,,,,,,,,,,,,CEDAW1486,CEDAW
